##gff-version 3
#!gff-spec-version 1.20
#!processor NCBI annotwriter
##sequence-region NC_007494.2 1 943018
##species http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=272943
NC_007494.2	RefSeq	region	1	943018	.	+	.	ID=id0;Name=2;Dbxref=ATCC:BAA-808,taxon:272943;Is_circular=true;chromosome=2;gbkey=Src;genome=chromosome;mol_type=genomic DNA;strain=2.4.1%3B ATCC BAA-808
NC_007494.2	RefSeq	gene	1	1465	.	+	.	ID=gene0;Name=RSP_4347;Note=IMG reference gene:2512956459;Dbxref=GeneID:3721343;gbkey=Gene;locus_tag=RSP_4347
NC_007494.2	RefSeq	rRNA	1	1465	.	+	.	ID=rna0;Parent=gene0;Note=IMG reference gene:2512956459;Dbxref=GeneID:3721343;gbkey=rRNA;product=16S ribosomal RNA
NC_007494.2	RefSeq	exon	1	1465	.	+	.	ID=id1;Parent=rna0;Note=IMG reference gene:2512956459;Dbxref=GeneID:3721343;gbkey=rRNA;product=16S ribosomal RNA
NC_007494.2	RefSeq	gene	1688	1764	.	+	.	ID=gene1;Name=RSP_4348;Note=IMG reference gene:2512956460;Dbxref=GeneID:3721344;gbkey=Gene;locus_tag=RSP_4348
NC_007494.2	RefSeq	tRNA	1688	1764	.	+	.	ID=rna1;Parent=gene1;Note=IMG reference gene:2512956460;Dbxref=GeneID:3721344;gbkey=tRNA;product=tRNA-Ile
NC_007494.2	RefSeq	exon	1688	1764	.	+	.	ID=id2;Parent=rna1;Note=IMG reference gene:2512956460;Dbxref=GeneID:3721344;gbkey=tRNA;product=tRNA-Ile
NC_007494.2	RefSeq	gene	1812	1887	.	+	.	ID=gene2;Name=RSP_4349;Note=IMG reference gene:2512956461;Dbxref=GeneID:3721345;gbkey=Gene;locus_tag=RSP_4349
NC_007494.2	RefSeq	tRNA	1812	1887	.	+	.	ID=rna2;Parent=gene2;Note=IMG reference gene:2512956461;Dbxref=GeneID:3721345;gbkey=tRNA;product=tRNA-Ala
NC_007494.2	RefSeq	exon	1812	1887	.	+	.	ID=id3;Parent=rna2;Note=IMG reference gene:2512956461;Dbxref=GeneID:3721345;gbkey=tRNA;product=tRNA-Ala
NC_007494.2	RefSeq	gene	2133	5013	.	+	.	ID=gene3;Name=RSP_4350;Note=IMG reference gene:2512956462;Dbxref=GeneID:3721656;gbkey=Gene;locus_tag=RSP_4350
