##gff-version 3
#!gff-spec-version 1.20
#!processor NCBI annotwriter
##sequence-region NC_007490.2 1 100827
##species http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=272943
NC_007490.2	RefSeq	region	1	100827	.	+	.	ID=id0;Name=D;Dbxref=ATCC:BAA-808,taxon:272943;Is_circular=true;gbkey=Src;genome=plasmid;mol_type=genomic DNA;plasmid-name=D;strain=2.4.1%3B ATCC BAA-808
NC_007490.2	RefSeq	gene	175	1011	.	+	.	ID=gene0;Name=RSP_4138;Note=IMG reference gene:2512957716;Dbxref=GeneID:3711987;gbkey=Gene;locus_tag=RSP_4138
NC_007490.2	RefSeq	CDS	175	1011	.	+	0	ID=cds0;Name=YP_345349.2;Parent=gene0;Note=IMG reference gene:2512957716%7Eextended by 87 aa;Dbxref=Genbank:YP_345349.2,GeneID:3711987;gbkey=CDS;product=hypothetical protein;protein_id=YP_345349.2;transl_table=11
NC_007490.2	RefSeq	gene	3166	3891	.	+	.	ID=gene1;Name=parA;Note=IMG reference gene:2512957717;Dbxref=GeneID:3711988;gbkey=Gene;gene=parA;locus_tag=RSP_4139
NC_007490.2	RefSeq	CDS	3166	3891	.	+	0	ID=cds1;Name=YP_345350.1;Parent=gene1;Note=IMG reference gene:2512957717%7EPFAM: VirC1 protein;Dbxref=InterPro:IPR009744,Genbank:YP_345350.1,GeneID:3711988;gbkey=CDS;gene=parA;product=putative partition parA like-protein;protein_id=YP_345350.1;transl_table=11
NC_007490.2	RefSeq	gene	3888	4514	.	+	.	ID=gene2;Name=parA;Note=IMG reference gene:2512957718;Dbxref=GeneID:17312298;gbkey=Gene;gene=parA;locus_tag=RSP_7668
NC_007490.2	RefSeq	CDS	3888	4514	.	+	0	ID=cds2;Name=YP_008686430.1;Parent=gene2;Note=IMG reference gene:2512957718%7Enew gene;Dbxref=Genbank:YP_008686430.1,GeneID:17312298;gbkey=CDS;product=hypothetical protein;protein_id=YP_008686430.1;transl_table=11
NC_007490.2	RefSeq	gene	4578	4829	.	-	.	ID=gene3;Name=RSP_7669;Note=IMG reference gene:2512957719;Dbxref=GeneID:17312299;gbkey=Gene;locus_tag=RSP_7669
NC_007490.2	RefSeq	CDS	4578	4829	.	-	0	ID=cds3;Name=YP_008686431.1;Parent=gene3;Note=IMG reference gene:2512957719%7Enew gene;Dbxref=Genbank:YP_008686431.1,GeneID:17312299;gbkey=CDS;product=hypothetical protein;protein_id=YP_008686431.1;transl_table=11
NC_007490.2	RefSeq	gene	4882	5181	.	+	.	ID=gene4;Name=RSP_7670;Note=IMG reference gene:2512957720;Dbxref=GeneID:17312300;gbkey=Gene;locus_tag=RSP_7670
NC_007490.2	RefSeq	CDS	4882	5181	.	+	0	ID=cds4;Name=YP_008686432.1;Parent=gene4;Note=IMG reference gene:2512957720%7Enew gene;Dbxref=Genbank:YP_008686432.1,GeneID:17312300;gbkey=CDS;product=hypothetical protein;protein_id=YP_008686432.1;transl_table=11
NC_007490.2	RefSeq	gene	5227	5418	.	-	.	ID=gene5;Name=RSP_7671;Note=IMG reference gene:2512957721;Dbxref=GeneID:17312301;gbkey=Gene;locus_tag=RSP_7671
NC_007490.2	RefSeq	CDS	5227	5418	.	-	0	ID=cds5;Name=YP_008686433.1;Parent=gene5;Note=IMG reference gene:2512957721%7Enew gene;Dbxref=Genbank:YP_008686433.1,GeneID:17312301;gbkey=CDS;product=hypothetical protein;protein_id=YP_008686433.1;transl_table=11
NC_007490.2	RefSeq	gene	5879	6076	.	+	.	ID=gene6;Name=RSP_7672;Note=IMG reference gene:2512957722;Dbxref=GeneID:17312302;gbkey=Gene;locus_tag=RSP_7672
NC_007490.2	RefSeq	CDS	5879	6076	.	+	0	ID=cds6;Name=YP_008686434.1;Parent=gene6;Note=IMG reference gene:2512957722%7Enew gene;Dbxref=Genbank:YP_008686434.1,GeneID:17312302;gbkey=CDS;product=hypothetical protein;protein_id=YP_008686434.1;transl_table=11
NC_007490.2	RefSeq	gene	6475	6633	.	+	.	ID=gene7;Name=RSP_7673;Note=IMG reference gene:2512957723;Dbxref=GeneID:17312303;gbkey=Gene;locus_tag=RSP_7673
