##gff-version 3
#!gff-spec-version 1.20
#!processor NCBI annotwriter
##sequence-region NC_007489.1 1 105284
##species http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=272943
NC_007489.1	RefSeq	region	1	105284	.	+	.	ID=id0;Name=C;Dbxref=ATCC:BAA-808,taxon:272943;Is_circular=true;gbkey=Src;genome=plasmid;mol_type=genomic DNA;plasmid-name=C;strain=2.4.1%3B ATCC BAA-808
NC_007489.1	RefSeq	gene	44	373	.	-	.	ID=gene0;Name=y4bF;Dbxref=GeneID:3711919;gbkey=Gene;gene=y4bF;locus_tag=RSP_4137;pseudo=true
NC_007489.1	RefSeq	gene	503	1423	.	-	.	ID=gene1;Name=RSP_7258;Dbxref=GeneID:3711920;gbkey=Gene;locus_tag=RSP_7258;pseudo=true
NC_007489.1	RefSeq	gene	2476	2976	.	+	.	ID=gene2;Name=RSP_4051;Dbxref=GeneID:3711921;gbkey=Gene;locus_tag=RSP_4051
NC_007489.1	RefSeq	CDS	2476	2976	.	+	0	ID=cds0;Name=YP_345267.1;Parent=gene2;Dbxref=Genbank:YP_345267.1,GeneID:3711921;gbkey=CDS;product=hypothetical protein;protein_id=YP_345267.1;transl_table=11
NC_007489.1	RefSeq	gene	3046	4455	.	-	.	ID=gene3;Name=noeK;Dbxref=GeneID:3711922;gbkey=Gene;gene=noeK;locus_tag=RSP_4052
NC_007489.1	RefSeq	CDS	3046	4455	.	-	0	ID=cds1;Name=YP_345268.1;Parent=gene3;Note=Citation: Freiberg%2C C. et. al. %281997%29 Nature 387:394-401.;Dbxref=Genbank:YP_345268.1,GeneID:3711922;gbkey=CDS;gene=noeK;product=phosphoglucomutase%2Fphosphomannomutase;protein_id=YP_345268.1;transl_table=11
NC_007489.1	RefSeq	gene	4457	5884	.	-	.	ID=gene4;Name=xanB;Dbxref=GeneID:3711923;gbkey=Gene;gene=xanB;locus_tag=RSP_4053
NC_007489.1	RefSeq	CDS	4457	5884	.	-	0	ID=cds2;Name=YP_345269.1;Parent=gene4;Note=Citation: Vorholter%2C F. J. et. al. %282000%29 Mol. Genet. Genomics 266: 79-95.  Koplin%2C R. et. al. %281992%29 J. Bacteriol. 174:191-199.;Dbxref=Genbank:YP_345269.1,GeneID:3711923;gbkey=CDS;gene=xanB;product=mannose-1-phosphate guanylyltransferase %28GDP%29;protein_id=YP_345269.1;transl_table=11
NC_007489.1	RefSeq	gene	6369	7601	.	-	.	ID=gene5;Name=RSP_4054;Dbxref=GeneID:3711924;gbkey=Gene;locus_tag=RSP_4054
NC_007489.1	RefSeq	CDS	6369	7601	.	-	0	ID=cds3;Name=YP_345270.1;Parent=gene5;Dbxref=Genbank:YP_345270.1,GeneID:3711924;gbkey=CDS;product=aldo%2Fketo reductase;protein_id=YP_345270.1;transl_table=11
NC_007489.1	RefSeq	gene	8155	8469	.	+	.	ID=gene6;Name=RSP_7372;Dbxref=GeneID:3711925;gbkey=Gene;locus_tag=RSP_7372
NC_007489.1	RefSeq	CDS	8155	8469	.	+	0	ID=cds4;Name=YP_345271.1;Parent=gene6;Note=COG2916;Dbxref=Genbank:YP_345271.1,GeneID:3711925;gbkey=CDS;product=H-NS family DNA-binding protein;protein_id=YP_345271.1;transl_table=11
NC_007489.1	RefSeq	gene	9069	9386	.	+	.	ID=gene7;Name=spb;Dbxref=GeneID:3711926;gbkey=Gene;gene=spb;locus_tag=RSP_4056
NC_007489.1	RefSeq	CDS	9069	9386	.	+	0	ID=cds5;Name=YP_345272.1;Parent=gene7;Note=Citation: Shimada%2C H. et al. %281996%29 Plant Cell Physiol. 37: 515-522.  Buggy%2C J. J. %281994%29 J. Bacteriol. 176: 6936-6943.;Dbxref=Genbank:YP_345272.1,GeneID:3711926;gbkey=CDS;gene=spb;product=histone-like nucleoid-structuring protein H-NS;protein_id=YP_345272.1;transl_table=11
NC_007489.1	RefSeq	gene	9659	10177	.	-	.	ID=gene8;Name=RSP_7254;Dbxref=GeneID:3711927;gbkey=Gene;locus_tag=RSP_7254
NC_007489.1	RefSeq	CDS	9659	10177	.	-	0	ID=cds6;Name=YP_345273.1;Parent=gene8;Dbxref=Genbank:YP_345273.1,GeneID:3711927;gbkey=CDS;product=hypothetical protein;protein_id=YP_345273.1;transl_table=11
NC_007489.1	RefSeq	gene	10616	11194	.	+	.	ID=gene9;Name=efu-2;Dbxref=GeneID:3711928;gbkey=Gene;gene=efu-2;locus_tag=RSP_7183
NC_007489.1	RefSeq	CDS	10616	11194	.	+	0	ID=cds7;Name=YP_345274.1;Parent=gene9;Dbxref=Genbank:YP_345274.1,GeneID:3711928;gbkey=CDS;gene=efu-2;product=translation initiation factor 2 GTPase;protein_id=YP_345274.1;transl_table=11
NC_007489.1	RefSeq	gene	11594	12100	.	-	.	ID=gene10;Name=RSP_4057;Dbxref=GeneID:3711929;gbkey=Gene;locus_tag=RSP_4057
NC_007489.1	RefSeq	CDS	11594	12100	.	-	0	ID=cds8;Name=YP_345275.1;Parent=gene10;Dbxref=Genbank:YP_345275.1,GeneID:3711929;gbkey=CDS;product=hypothetical protein;protein_id=YP_345275.1;transl_table=11
