##gff-version 3
#!gff-spec-version 1.20
#!processor NCBI annotwriter
##sequence-region NC_010394.1 1 23319
##species http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=36809
NC_010394.1	RefSeq	region	1	23319	.	+	.	ID=id0;Dbxref=taxon:36809;Is_circular=true;gbkey=Src;genome=genomic;mol_type=genomic DNA;note=Genoscope sequence ID : MYCOBACTERIUM_ABSCESSUS_PLASMIDE
NC_010394.1	RefSeq	gene	144	965	.	+	.	ID=gene0;Name=MAB_p01;Dbxref=GeneID:5987529;gbkey=Gene;locus_tag=MAB_p01
NC_010394.1	RefSeq	CDS	144	965	.	+	0	ID=cds0;Name=YP_001700699.1;Parent=gene0;Note=Identical to B2I429_MYCMM;Dbxref=UniProtKB%2FTrEMBL:B1MAD4,Genbank:YP_001700699.1,GeneID:5987529;gbkey=CDS;product=Putative transcriptional rgulator;protein_id=YP_001700699.1;transl_table=11
NC_010394.1	RefSeq	gene	962	1402	.	+	.	ID=gene1;Name=MAB_p02;Dbxref=GeneID:5987535;gbkey=Gene;locus_tag=MAB_p02
NC_010394.1	RefSeq	CDS	962	1402	.	+	0	ID=cds1;Name=YP_001700700.1;Parent=gene1;Note=Identical to B2I428_MYCMM;Dbxref=UniProtKB%2FTrEMBL:B1MAD5,Genbank:YP_001700700.1,GeneID:5987535;gbkey=CDS;product=hypothetical protein;protein_id=YP_001700700.1;transl_table=11
NC_010394.1	RefSeq	gene	1491	1724	.	+	.	ID=gene2;Name=MAB_p03;Dbxref=GeneID:5987515;gbkey=Gene;locus_tag=MAB_p03
NC_010394.1	RefSeq	CDS	1491	1724	.	+	0	ID=cds2;Name=YP_001700701.1;Parent=gene2;Note=Identical to B2I427_MYCMM;Dbxref=UniProtKB%2FTrEMBL:B1MAD6,Genbank:YP_001700701.1,GeneID:5987515;gbkey=CDS;product=hypothetical protein;protein_id=YP_001700701.1;transl_table=11
NC_010394.1	RefSeq	gene	2371	2967	.	-	.	ID=gene3;Name=MAB_p04c;Dbxref=GeneID:5987534;gbkey=Gene;locus_tag=MAB_p04c
NC_010394.1	RefSeq	CDS	2371	2967	.	-	0	ID=cds3;Name=YP_001700702.1;Parent=gene3;Note=97%25 identical to B2I423_MYCMM;Dbxref=GOA:B1MAD7,InterPro:IPR006118,InterPro:IPR006119,UniProtKB%2FTrEMBL:B1MAD7,Genbank:YP_001700702.1,GeneID:5987534;gbkey=CDS;product=Putative resolvase%2Finvertase%2Frecombinase;protein_id=YP_001700702.1;transl_table=11
NC_010394.1	RefSeq	gene	2964	3398	.	-	.	ID=gene4;Name=MAB_p22c;Dbxref=GeneID:15486931;gbkey=Gene;locus_tag=MAB_p22c
NC_010394.1	RefSeq	CDS	2964	3398	.	-	0	ID=cds4;Name=YP_007499382.1;Parent=gene4;Note=Identical to B2I422_MYCMM;Dbxref=UniProtKB%2FTrEMBL:C6ELU0,Genbank:YP_007499382.1,GeneID:15486931;gbkey=CDS;product=Mercuric transporter MerT;protein_id=YP_007499382.1;transl_table=11
NC_010394.1	RefSeq	gene	3398	3781	.	-	.	ID=gene5;Name=MAB_p05c;Dbxref=GeneID:5987533;gbkey=Gene;locus_tag=MAB_p05c
NC_010394.1	RefSeq	CDS	3398	3781	.	-	0	ID=cds5;Name=YP_001700703.1;Parent=gene5;Note=Identical to B2I421_MYCMM;Dbxref=GOA:B1MAD8,InterPro:IPR001845,InterPro:IPR011991,UniProtKB%2FTrEMBL:B1MAD8,Genbank:YP_001700703.1,GeneID:5987533;gbkey=CDS;product=Mercury resistance operon repressor MerR;protein_id=YP_001700703.1;transl_table=11
NC_010394.1	RefSeq	gene	3920	5338	.	+	.	ID=gene6;Name=MAB_p06;Dbxref=GeneID:5987519;gbkey=Gene;locus_tag=MAB_p06
